label,prediction
0,0.9999272131883832
0,0.00015460764580149547
1,0.9987981588848164
1,4.886337998464131e-05
1,0.7269962244865904
0,7.715034897948425e-05
0,0.9969575734985143
0,4.328534561743943e-10
1,0.9999910793795989
0,0.9999998629203165
1,5.144964052315003e-05
0,0.0024389940123368077
1,0.9999729393215783
0,0.951174256811488
0,0.0021465646996821986
1,0.011727178602086082
1,0.9999472648857198
1,0.043678984225344136
1,0.01768451642245337
1,0.9713766350277002
0,0.9997425496288972
1,0.9999985605256334
0,0.9997830067646039
1,0.9999435681159362
1,0.9999997765347082
1,0.19309644058486036
0,0.08559486253190285
1,0.00017372137376203288
1,0.2661867792144931
0,0.0015201553992981575
1,0.9988458894483047
1,0.9768646911108061
1,0.999733127151784
0,0.9999330967575863
0,0.9706420653191421
1,0.9968431202888378
1,0.017187043863593307
1,0.1625092552913138
0,0.10898800684652343
1,7.019251073832116e-08
1,0.015544727228244615
0,0.023672524757124655
0,0.9985833303865453
1,0.999999999988453
1,0.033365361283066254
1,0.06181298767915239
1,0.8566841076598791
0,0.0007681711064886176
0,0.020097595000562764
1,0.9998158386520325
1,0.9531559734916889
1,0.00010250939155021413
1,0.9924114055698099
0,2.5382715911684895e-06
1,0.567192664406835
1,1.0
0,0.01085688528920243
0,0.0019102650712403012
1,0.9993031584536658
0,0.0001934966200045939
0,0.004134677763661562
1,0.03994621910717121
0,1.7703344581168012e-05
0,0.000579637255553378
0,0.000677895658310558
0,0.0026330116725600127
0,0.9635191584958371
1,0.001900525406085889
1,0.5207507924189585
1,0.023783713921380855
0,0.1066415428943056
1,0.19457686466189117
0,0.0003879989459863737
0,0.999992990164079
1,0.8497061723820797
1,1.1329399044124605e-05
0,2.129540424558752e-06
0,0.9999983285509906
1,0.3340205578675796
0,0.040593806146877236
1,0.5451361285104894
0,0.8499598316397392
0,8.977154908162826e-09
1,0.9522571813779269
0,0.9518489826536516
1,2.4053294454343115e-05
0,0.06053153191196504
0,0.000887348151839886
1,0.02537888522769333
1,0.31358107740056645
1,1.3330895454073165e-05
0,0.019177711448748903
0,0.9999891363665288
1,0.9999858802416312
0,0.9217367685064414
1,0.9999998001940442
0,0.8800128436565413
0,6.864799021496191e-06
1,0.05759726712364367
1,0.0013638452865925715
1,0.0001955644702954762
1,0.9989742234377804
1,0.5032409027852144
0,0.7556211093122466
0,2.28216725789763e-05
1,7.3020190848283685e-06
1,0.8304754563151695
0,0.9999999900555004
1,0.001875521063861214
0,0.5615438369691467
0,0.3004353923191457
1,0.1256704483352601
0,0.02495958480842797
0,0.3133341011711542
0,2.6378005188887935e-05
0,0.023819550874852026
0,0.002955454763155522
1,0.811098779682892
1,0.9990273762419045
1,0.999919986031726
1,0.9999240253270665
1,0.9999999621280969
0,0.8413790749275266
0,0.9999124123814594
1,0.13154000748579894
0,0.10327330579092006
0,0.09794782349805357
1,0.352376104120916
1,0.99426393948515
1,0.9940379723098911
1,0.06894797694272835
1,0.8434930221517475
1,0.9999997914332843
1,0.9741913704481253
0,0.00036744235854426063
1,0.9907287472444513
0,0.00017560685456380953
0,0.997278969117481
0,0.9506625410412068
1,0.03771323535198185
1,0.9005074007292699
1,0.0004684427562538224
1,0.9999864170088444
1,0.9838943992156746
0,0.0014378652499866668
0,2.6275028055328284e-06
0,0.9967507869721247
1,0.6731500759434443
1,0.9540394191313217
0,2.236809955416394e-05
1,3.559510144513001e-05
1,0.00010790367740698839
0,0.015370081225237805
1,0.0014674044097052624
0,0.39486685732047133
0,0.17531279211341655
1,0.9999992265748459
1,0.9323158767326513
1,0.9972222524748761
0,0.9999983676795695
0,1.7013173723410077e-06
0,1.2863803400733232e-08
0,0.9999845003857614
0,0.9973475057950447
1,0.2528748769468414
1,0.9999999999993852
1,0.9125417317307123
1,0.6344200027626731
1,0.9963983610479326
1,0.0032277611818742474
1,0.9999738215004934
1,0.9999981136001932
0,0.0017074737370631344
1,0.0002816740538884749
1,0.9999998362320743
0,0.07284377446230784
1,0.0021920286812844208
1,3.2862447550025114e-05
1,0.04467638898720291
1,0.03207336494014149
0,0.7556660627433353
0,0.00011438004376786821
1,0.9999997478148074
1,0.015279472204724349
0,0.24860237149354877
0,0.022093062161113366
1,0.1551404075593159
0,0.0042162636990718426
1,0.9997461431828343
0,1.2591059238325672e-06
0,0.0007407097659149032
0,2.4956491886693536e-05
1,4.748286960665142e-05
0,0.23461657238838227
0,0.012193236637368418
1,0.9999649691575608
0,0.00011682388587861103
0,0.8257555947997329
0,0.99629024355208
0,2.688462316340969e-06
0,0.3746883405465982
1,0.9999841440950076
1,0.9996370080124753
1,0.0045906528826436775
1,0.004586064989101438
1,0.9999418545906469
1,0.9997749428317707
1,0.9958704686402473
1,0.9984628089489982
0,0.9999634388053877
0,0.9999999999949052
0,0.9995439949000724
1,0.003640347384473518
0,0.9762404546182124
1,0.0009093109808280347
1,2.0953115746972178e-05
1,0.9999889049666864
0,0.818070907378448
1,0.7855272117169271
1,0.3506307924021422
1,0.0011777040815423411
1,0.0008390129722463031
0,0.9998145241322132
1,0.006422947921958839
1,0.9548593138265437
1,0.9959791054804688
0,0.00010873885079727646
0,0.13383011242115783
0,0.774196247343392
1,0.002211708022335055
0,6.793492422374285e-07
1,0.00010771210496149223
0,0.0010576241825892155
0,0.9999998894646351
1,0.9909736466287693
0,0.18598047543062887
0,0.019079136971171827
1,0.6420791145468292
0,0.9999328449392931
1,0.009175351554221247
1,0.015398104439340945
0,0.9654074148940316
1,0.9995592663968668
1,0.0053379281613239625
0,5.27607390242459e-05
1,0.004495639076309462
0,0.0033236956600232307
1,0.026292380572412184
0,0.9317713937682949
1,0.0008273633234345519
0,0.303702854891858
1,0.999999996484841
0,2.8886749113979237e-05
0,0.9999772014599104
1,0.005960591115058247
0,0.00014339841907688367
0,0.9999999439061911
1,0.017495188941640417
0,0.543052719162436
0,0.001224351899015107
1,0.9442875207092175
1,0.9999980989232339
0,4.737663146526176e-06
0,0.9910038689854389
0,0.002574358382087213
0,0.9998059747452325
0,0.1265512360896571
1,0.9999365941342582
0,4.22450714067052e-06
1,0.00045721565128524716
1,0.0032978369232134143
0,0.9408960968097845
0,1.2268649330014553e-05
0,0.5147090804885452
1,0.9999578949951728
1,2.401288737081057e-05
0,0.7404837576373051
1,0.7035006462757276
1,6.147049639377257e-05
1,0.9915793899418318
