label,prediction
1,0.5017729104064391
0,0.501909269252599
0,0.5018377374695179
1,0.5019229869609829
1,0.5017919252493773
0,0.5017548052210108
0,0.5019082253493523
0,0.501681691783472
0,0.5016248165299416
1,0.5017852967696004
1,0.5019860596925658
0,0.5018384722616801
0,0.5019613046168061
0,0.501830829992453
0,0.5016552488903956
0,0.5019108573139729
1,0.5017672178758547
0,0.501878678223517
1,0.5019604806677435
1,0.5018243509252858
1,0.5018715637277902
0,0.5017962149637346
1,0.5019094871368087
0,0.5018464826991694
0,0.5016692093379951
0,0.5019149841327658
1,0.5015677689698184
0,0.5018913768723919
0,0.5017411352317921
0,0.5018791314373708
1,0.5019809697944229
0,0.5018961060048572
1,0.5016557709920699
0,0.502060565683381
1,0.5018697793736229
0,0.5018955984401848
1,0.5017928698040895
1,0.5023288914991836
0,0.501940758783595
1,0.5019141183701618
0,0.5018767424808432
1,0.5017927554625089
0,0.5018896834427704
1,0.5017409444082834
0,0.5018430239977429
1,0.502375112274959
1,0.5020369428785012
0,0.5019013016604271
0,0.5016220774525892
1,0.5018826042508547
0,0.5017004599364756
1,0.5019779244350403
1,0.5016896311457065
0,0.5019150925578711
0,0.5018794894359149
0,0.5019647840638438
0,0.5016908679337484
0,0.5019967996121673
1,0.5018286368467969
0,0.5020448651008803
1,0.5019970186710708
0,0.5018536201536833
0,0.5019954326801197
1,0.5018611298796424
0,0.5018244684718777
1,0.5018369686036401
0,0.5020403369889476
0,0.5019047348528387
0,0.5019068233506117
1,0.501846535664076
1,0.5017019523224892
1,0.5018959952684603
1,0.5017544905578821
0,0.5017836537554132
1,0.5018354583114594
0,0.5020836608349166
0,0.5019822976755787
1,0.5016741782150581
1,0.5017518771422933
0,0.5021214146690803
0,0.5017757452839218
0,0.5017434690678346
1,0.5018624155317599
0,0.5020006969141512
0,0.50182142931483
1,0.5019687688567039
0,0.5017797643986983
1,0.5018600145241432
0,0.5019661608374179
0,0.5018498414579762
0,0.5018775763260824
0,0.5018360054693015
1,0.501751141196399
0,0.5018366186708987
1,0.5018573349179138
0,0.5018347076437554
0,0.5018473557338394
0,0.5018195180825777
0,0.501877303141975
0,0.5018912057597478
1,0.5018873877370933
0,0.5015189587332404
0,0.5016864159736206
1,0.5017187232384936
1,0.5020160185896888
0,0.5019159886622165
0,0.5019400638284136
0,0.5018091298135064
1,0.5018733500575443
1,0.5017646718133634
0,0.5017755503452196
1,0.5016507229250446
0,0.5017803880390385
1,0.5019901183551935
0,0.5017389278253095
0,0.5017602384440485
1,0.501745130575252
0,0.5017006423212663
1,0.5016385984916515
1,0.501667427559913
1,0.501850053981993
0,0.501742198662595
0,0.501786442794338
1,0.5018077239414417
1,0.5019807081499353
0,0.5018121479497548
0,0.5017634315419929
1,0.5019229851786051
1,0.5017596228021733
0,0.5017572001952973
1,0.501958998452284
0,0.5018862055405682
0,0.5019585886543528
1,0.5018924273611103
1,0.5019745786556453
0,0.5018837822993778
1,0.5018471129968965
0,0.5017782799278621
0,0.5017486190218928
1,0.5020144368034933
0,0.5019215891255885
0,0.5017951914912835
1,0.5018112466364288
0,0.5017637280036972
0,0.5018889708716113
1,0.5019463931333965
