label,prediction
0,0.8339476481593967
1,0.3791604587260109
1,0.9650894827429269
1,0.8807174371719263
1,0.9750560124705032
1,0.9000364656930242
0,0.012264097191775443
1,0.9058177320112365
0,0.06340186911671651
1,0.9368169116461651
1,0.5062041852335601
1,0.9722217723407102
1,0.9874311987926404
0,0.08643781053613497
1,0.9866583193163904
0,0.8789003190794381
0,0.08971667856390378
1,0.9789977100502634
0,0.22616838997144045
1,0.4673532724736596
0,0.6936850741210985
1,0.9985075992869347
0,0.0038993547622344893
1,0.956437199524602
0,0.03171042235209069
1,0.7171998454227414
1,0.9997070388068945
0,0.02712894970621075
1,0.9079015964465593
1,0.756909818500446
1,0.18456949812542303
0,0.9246680153655013
0,0.22737055923607835
1,0.9989799186252962
1,0.7750928471024447
1,0.9927422881252552
1,0.9700523972336886
1,0.32576099948865395
1,0.8695136679850646
1,0.8193474807174653
1,0.6186518280073992
1,0.7529136511338363
0,0.0007499951849643593
1,0.9191191808999241
0,0.7961029467797269
0,0.2247827749933143
1,0.9830597067246827
0,0.9992378595649998
0,0.08704949762122463
0,0.001526830245757007
0,0.10264956792839412
0,0.10743999602404329
0,0.20786196077164806
1,0.6075774724632688
1,0.9981453919246981
0,0.038266231352311435
1,0.598230151313904
1,0.14900309860506683
0,0.5511496235141653
1,0.10636998872504892
1,0.729327483168196
1,0.917890481946374
1,0.11279975297405342
1,0.9625513448059078
1,0.19886730044587717
0,0.0659723585838843
0,0.1268144553356316
1,0.508269998650564
1,0.6733869774080157
1,0.7087996104868394
0,0.1704500704921384
1,0.8618073872191792
0,0.40265470201678005
1,0.9761564537699549
1,0.8513757381355033
0,0.31662087315043624
0,0.16177702457321408
1,0.9864543496616383
1,0.8838386437338448
0,0.02091750626406169
1,0.5986731356584105
0,0.008170548883309137
0,0.9124349810945123
1,0.9868426289072345
0,0.0024794947886886795
0,0.16763417032522585
1,0.8237546125251048
1,0.6587068838213405
1,0.7591742974499901
0,0.19665181266066334
0,0.4750416115180918
0,0.03370631532982451
0,0.21805155278193908
1,0.9065674317477095
1,0.9390114826506727
1,0.6982054449226666
1,0.9824195695135337
1,0.8674553447322835
0,0.016958700126540056
1,0.2720774868667913
0,0.2920394384500557
0,0.003748159118742628
1,0.9546777547594176
0,0.013870774840190274
0,0.7466116680195063
1,0.9652139430879912
1,0.9142589612347237
0,0.315757574165492
1,0.519671530295693
1,0.9521226258014238
1,0.8789137538922179
0,0.12175806779487125
1,0.9567485808445806
1,0.8620741775291904
0,0.060255747511994605
0,0.3321105354113336
1,0.880116936350452
0,0.45054789841640924
0,0.38316180460544363
0,0.6917145007853613
0,0.004624966396000526
1,0.8638480489067994
1,0.8975396709751806
0,0.15558372852511138
0,0.11417937137405905
0,0.20729431215362196
0,0.9702684705192106
0,0.07270830338838376
0,0.02184934182449137
0,2.3646352968610005e-09
1,0.5082319931161166
1,0.8483130677312763
1,0.8505834998150452
1,0.862601748917879
0,0.28828253918929114
0,0.006949988089631186
0,0.21150065124143755
0,0.5824629603823518
0,0.13542390507083785
0,0.4110942767539559
1,0.4990347267785095
1,0.9306848956458073
0,0.49589960944353473
1,0.6757541418787698
1,0.8085098878141056
1,0.8254228022813918
0,0.06776790697773785
1,0.1667477685773215
1,0.7845761622038497
0,0.16324609955724126
1,0.8016380252548204
1,0.26212541786035526
1,0.5367547513321255
0,0.932568972193284
1,0.9980543544360071
0,0.0014533580293149945
1,0.842246614392142
0,0.27346553664022666
1,0.9754654650150881
0,0.3725635352923052
0,0.2485784774246853
0,0.038507781150476664
1,0.5690538755691401
0,0.6088133383064611
0,0.22492976642798557
1,0.995821786786348
1,0.4753479747235565
1,0.5590604434035182
1,0.821719006924422
1,0.7549684236582266
0,0.16429732153179955
0,0.43639500090144534
0,0.2384689587857937
1,0.9781799611327259
0,0.6433428863162732
1,0.9015722995049041
1,0.7322242096904129
1,0.26197136380374014
1,0.6410350763102918
0,0.09617573652051593
0,0.6421016976151054
1,0.9519462373671895
0,0.053243021124754694
0,0.862969916291459
1,0.37277169212004346
1,0.9768493065811115
0,0.07520021359674704
0,0.012510152164647204
1,0.6615863909548965
0,0.2601446088772741
0,0.7987732675071102
0,0.03217227579051478
0,0.10484531171615576
0,0.8615748054465688
1,0.860905320426104
1,0.968135502480662
1,0.6125613479494831
0,0.08431353140252885
0,0.038759804844919046
0,0.1354820096576685
0,0.9650052967835152
0,0.009386595945543637
0,0.011273457291067686
0,0.6684052939428378
1,0.49521355193981
1,0.8674617535240343
1,0.7757408432093319
1,0.785692695175682
1,0.914083983578931
1,0.8901121373497759
1,0.07849093747318049
1,0.3887048282202821
0,0.03349966765567049
0,0.028670042698236007
1,0.1894942987323663
1,0.8582971762412918
1,0.9838331829519931
1,0.9974762055964781
1,0.6888207005315348
1,0.993547553026975
0,0.19289691704266812
0,0.7367582550883263
0,0.0017954820511360285
0,0.0786641845666119
0,0.028443307621746534
0,0.8149127867031308
1,0.92769963393885
1,0.6595190035118594
0,0.007395906179476987
0,0.15328758380358887
1,0.7026351042929267
0,0.18383133561613446
1,0.7178177703064962
1,0.6435185142712841
0,0.07206136875416408
0,0.17694887498057382
0,0.647321158077155
0,0.03760824155172732
0,0.03633289198054662
0,0.08043911231437324
1,0.3037133047607323
0,0.5067509034362361
0,0.006909364451125915
1,0.24370955424392482
0,0.1537369171349119
0,0.27318835823273757
1,0.9953930185621698
1,0.780783288289124
1,0.9908706420468336
1,0.7261431286240521
1,0.9986981148569124
1,0.9743344074355416
0,0.04772960925714911
0,0.3358128180206854
0,0.27091098189190815
0,0.10988563542473614
1,0.8994805981746966
0,0.044506722785985615
0,0.03331357995271828
0,0.16537052539687913
0,0.13030791733691624
1,0.2573847388093487
0,0.6730397808978995
0,0.19990864084374838
1,0.8467389527886865
0,0.18072511041281586
1,0.9351563279714622
1,0.9644982313271377
