label,prediction
1,0.4985528860204533
1,0.49851489507754837
0,0.4984833574633596
0,0.4986026459847184
0,0.4984315583888432
1,0.4985493103878051
1,0.4987351896559835
0,0.49863070916697944
0,0.4985782643232279
0,0.49865109405470287
0,0.4985939953126251
1,0.4987602275374674
0,0.49855075778824814
1,0.4985877582494855
1,0.4987901158738688
0,0.4986054134941486
0,0.4986447172992597
1,0.4986045468947391
0,0.49866584628264177
0,0.49865767436905095
1,0.49854028153284735
1,0.4986871911060193
0,0.49866670447560235
0,0.4985606971661377
0,0.49862406812718335
0,0.49863955773181734
0,0.49835962103121006
0,0.4986457028089936
0,0.4986264994252562
1,0.49858966734346283
1,0.49862288744644284
0,0.49867304918888994
1,0.4986978555688852
0,0.4983829343385337
1,0.4985707792886406
1,0.4986271009182231
0,0.49854153085925873
1,0.4987269562011763
0,0.4986481851108741
0,0.4986234259584454
1,0.49869869603275424
0,0.4987088064335898
0,0.498473184565927
0,0.4986528146125458
1,0.498592101481731
1,0.4985619954704458
0,0.4984960748702539
1,0.4986269246747623
0,0.49869627322175336
1,0.49850164942225117
1,0.49867865718729276
0,0.4986813165877056
0,0.4985799687508477
1,0.49862531418694633
0,0.4984514117001414
1,0.4986377783293598
1,0.49854217949529017
0,0.498611169287203
1,0.49861183514769497
1,0.498552571260857
1,0.49858035621305447
1,0.4985820554743464
1,0.4986097967721542
0,0.4988553863525338
0,0.4986659490560803
1,0.4986237647467177
1,0.4986211909172114
0,0.4986915212730975
1,0.4985467564860959
1,0.49853410970951145
0,0.4986503087518575
0,0.4987734297680925
1,0.4986190540355728
1,0.49863174167136987
0,0.49855240753060287
0,0.49858317781737316
1,0.49869144762691364
1,0.49860126410406974
1,0.4985740006416189
0,0.4986498979374659
0,0.4987314026452191
0,0.49867870176733137
1,0.49854233982202545
1,0.49870185842988013
1,0.49860928423052325
0,0.4985717920068248
1,0.4986360481735168
0,0.4985114016060857
0,0.49868086443574733
0,0.49858115115528234
0,0.4985386888798806
1,0.4985119495868064
0,0.49865497928772473
0,0.49869468468844497
0,0.49857683631602634
1,0.4985499962593562
0,0.4987085175935569
1,0.4985491569325012
1,0.49866140104856344
0,0.4984030688252494
1,0.49862650601119207
1,0.49859126985087876
0,0.4986525254827494
1,0.4986555159902902
0,0.4986130766680019
1,0.49861179311675385
1,0.49862128906982683
1,0.4986802359017507
1,0.4986434717585456
1,0.4987230858768156
0,0.4985505117268987
1,0.49864220974495577
1,0.49877122084694053
1,0.49867346584966543
0,0.49857246682874506
1,0.4985403001475288
0,0.4986169572244043
1,0.4985183115992186
0,0.4986077639448799
0,0.49866535940216733
1,0.4987083797725679
0,0.4986735025147218
0,0.4986517842925702
0,0.49860905257994903
1,0.49855056726572805
1,0.4987006967505743
1,0.4987867086489318
0,0.4986340843007273
0,0.4986837883461323
0,0.4986047260797409
0,0.4985983577602191
1,0.4985731676273397
0,0.49874361910488113
1,0.49846468586443027
1,0.49855089753852555
0,0.49847407731568155
1,0.4985574273606994
1,0.4985176322638482
1,0.49862961842895365
1,0.4985725518889007
1,0.49857571005129325
0,0.49860366559328334
1,0.49872389332677197
1,0.4985981133153694
1,0.4986170333289846
0,0.4987444945107496
0,0.4986619152065474
0,0.4985682522653427
1,0.49855118197890846
1,0.49855750908417745
1,0.4985806405050226
1,0.49860176763499237
0,0.49865207915957
1,0.49861014271828813
0,0.49852383259314564
1,0.4986711942029294
1,0.49863154173697477
1,0.49857343450563996
0,0.49860883664493455
1,0.4986739869150004
1,0.49855614381652164
0,0.49868909276753837
0,0.49863548686230313
1,0.49855949864494337
1,0.49867290643770157
1,0.4986552287520793
1,0.49848495267220866
0,0.49866112981557154
1,0.49866280263667395
1,0.49860302364157055
0,0.49861829790266865
0,0.4985847687765722
0,0.49871856817566707
0,0.4986514439472265
1,0.49867232230421843
0,0.4986982004681379
1,0.49859546230263396
1,0.4985884081767132
0,0.4986739731771619
0,0.4985656006860454
1,0.49856380879319684
1,0.49836526669961495
0,0.49857212818963786
1,0.49872380099260977
1,0.4985800199209674
1,0.4987214614878719
0,0.49853187485646666
1,0.49848346874465926
0,0.49869433662514173
0,0.4985491244984293
0,0.498636508868497
0,0.4986136513605072
1,0.4987073471004632
1,0.49872254057290727
0,0.49856221127523476
1,0.49859235795316736
0,0.4986600191151615
1,0.4985427920210405
1,0.49858904299013207
0,0.4987427834383293
1,0.4987494137867179
1,0.49873104969978005
1,0.4985712597245213
1,0.4986446496505515
0,0.49854692722751104
0,0.4986710262657677
1,0.498387465667284
1,0.49858446730559597
0,0.498612413084817
1,0.4986851349764805
1,0.4986231163023575
1,0.49859036996872774
0,0.4986244473536738
1,0.4985550188687179
0,0.4987274068084616
0,0.4985741780216307
0,0.49862632116572775
1,0.49874745480326527
0,0.4986073980873527
0,0.4985821099415143
0,0.4984928487010297
0,0.4986361415788539
1,0.4986383421353001
1,0.4986086945174517
0,0.4986531631503607
1,0.49863413280042446
0,0.49863872111531027
0,0.4986184484794844
0,0.4986048340063879
1,0.49857495367943444
1,0.4987108058828394
0,0.4985224609890005
1,0.49849528621283096
1,0.4985894445696153
1,0.4987922014113375
0,0.49858220661240465
0,0.49853791407081643
0,0.4986444751473031
0,0.4986555388867003
0,0.49868689336614247
1,0.4986401930372511
0,0.49857775207186644
0,0.4986873332652962
1,0.4986769771062898
0,0.4985993256661301
1,0.49872785269813724
1,0.49860384218654225
1,0.4986893391512809
0,0.4985971514429225
1,0.49862276248259335
1,0.49854591106331103
1,0.4986652182116808
0,0.4986428622387221
1,0.4984003066598588
1,0.4985655850936399
0,0.4985417762040021
1,0.49874557501709793
1,0.49849198470241896
1,0.4986235295113155
1,0.4985065494592072
1,0.49852611802419283
0,0.4985977679068795
1,0.49864742312012345
1,0.4986447733911929
0,0.4985807586701848
1,0.4986531845644083
1,0.4986936393900764
1,0.4985772617361937
0,0.49859761384867574
1,0.49866955204637664
1,0.49858050700878215
1,0.49874281199768933
1,0.4985544217524406
0,0.4986604524675185
1,0.49870384431727655
1,0.4985894298598674
0,0.4986280535238418
0,0.4984921141613185
0,0.49867899345805966
1,0.49860030574471603
0,0.49851091654221646
0,0.4986956562244887
0,0.4986235008258091
1,0.49856217736436215
0,0.49870842348516653
0,0.4986126589054336
1,0.4987044354093168
0,0.4985615456378739
1,0.49862752371739155
1,0.49849362479470527
0,0.49863559823585657
0,0.49864897461528546
0,0.4984618903667597
0,0.4985837833315189
0,0.4985532740923929
1,0.49866555750511593
1,0.4986192861476754
1,0.4986391345175684
1,0.49857047223532647
0,0.49866281958511466
1,0.49868550753648666
1,0.49870825760338794
0,0.4985831176375746
1,0.498665089639293
1,0.4987105812774668
0,0.4986534533596953
1,0.49858036532910227
1,0.4986083642150911
1,0.4986058343331438
