label,prediction
1,0.9978627189590713
0,0.16250220537546728
0,0.018075064074108714
1,0.8158646589867663
1,0.9749141633645977
0,0.04476579065790194
0,0.03429363834179068
0,0.14190716093691952
0,0.00028034366133199433
1,0.9624719145467285
1,0.24308574136694974
0,0.08449823849366615
0,0.0006437127216609359
0,0.0013910079217652593
0,0.006635166886596645
0,0.7374859635753095
1,0.7481358903820547
0,0.0594684229049779
1,0.26824112259365607
1,0.998554740694479
1,0.1584642786732729
0,0.004221873879581489
1,0.982353039643864
0,0.10775878568014428
0,0.09674750645107813
0,0.08405035841575262
1,0.997869019883856
0,0.060459455085822324
0,0.0036361235296159646
0,0.03902688464669615
1,0.9902521518735757
0,0.16590789973735823
1,0.9778427439758451
0,0.00626879134756125
1,0.8754668894969491
0,0.1023549763547487
1,0.9514217885051185
1,0.893945605324887
0,0.019785902131593737
1,0.7635447512611461
0,0.06032384519677762
1,0.9937314601054797
0,0.00018278974629849762
1,0.9837167411267957
0,0.16793971515377543
1,0.9999402199593611
1,0.8907633472463736
0,0.1594590980641363
0,0.07588085497067665
1,0.9546324728544647
0,0.022945728811931174
1,0.9879838876775344
1,0.9517638741479552
0,0.057054407173539025
0,0.07532427228634056
0,4.98413798083137e-05
0,0.07136943396928491
0,0.0852208984051608
1,0.41587665350356207
0,0.04822497564718976
1,0.9685573048621521
0,0.21093664107536247
0,0.04991227357034425
1,0.8701075006363255
0,0.0401581144714308
1,0.4782310542087136
0,0.23282966409060057
0,0.01672383237996964
0,0.12324346115247954
1,0.9037193181128725
1,0.9978546226825131
1,0.9065971475942934
1,0.9865662597324895
0,0.021043872189928054
1,0.8684564881332668
0,0.2915454801141435
0,0.1109554903683687
1,0.8951373796970749
1,0.9954863333454603
0,0.0030515827581074993
0,0.03489282131229775
0,0.0018428864220951166
1,0.8273390737744734
0,0.023475434960968457
0,0.03375659603928974
1,0.8589224066849581
0,0.09323000428083601
1,0.9887832430525626
0,0.14994929373618512
0,0.385998670036088
